composer	composer_first	work_group	work catalogue	opus	no	mov	title	composition	publication	pages	prio	done	by	time	est_time	CHF	comment	source	filename	parsed	no_notes	Unnamed: 22	entropy	comp_ID	fifth_width	display_year
Scriabin	Alexander	Préludes	Op.	35	1		3 Preludes	1903.0		2.0	1.0	1.0	Dylan	45.0	60.0	25.0		DCML	Scriabin_35_1.xml	1.0	516.0		0.4258862639392274	61.0	22.0	1903.0
Scriabin	Alexander	Préludes	Op.	35	2		3 Preludes	1903.0		2.0	1.0	1.0	albane	30.0	60.0	25.0		DCML	Scriabin_35_2.mxl	1.0	404.0		0.4076723301405565	61.0	19.0	1903.0
Scriabin	Alexander	Préludes	Op.	35	3		3 Preludes	1903.0		3.0	1.0	1.0	albane	40.0	90.0	37.5		DCML	Scriabin_35_3.mxl	1.0	1083.0		0.12164276476658065	61.0	13.0	1903.0
Scriabin	Alexander	Préludes	Op.	37	1		4 Preludes	1903.0		2.0	1.0	1.0	Dylan	60.0	60.0	25.0		DCML	Scriabin_37_1.mxl	1.0	538.0		0.11047219413048674	61.0	13.0	1903.0
Scriabin	Alexander	Préludes	Op.	37	2		4 Preludes	1903.0		2.0	1.0	1.0	Dylan	40.0	60.0	25.0		DCML	Scriabin_37_2.mxl	1.0	837.0		0.3405981573977818	61.0	20.0	1903.0
Scriabin	Alexander	Préludes	Op.	37	3		4 Preludes	1903.0		2.0	1.0	1.0	Dylan	60.0	60.0	25.0		DCML	Scriabin_37_3.mxl	1.0	499.0		0.14255229193132166	61.0	14.0	1903.0
Scriabin	Alexander	Préludes	Op.	37	4		4 Preludes	1903.0		2.0	1.0	1.0	Dylan	60.0	60.0	25.0		DCML	Scriabin_37_4.mxl	1.0	499.0		0.15259309677697078	61.0	16.0	1903.0
Scriabin	Alexander	Préludes	Op.	39	1		4 Preludes	1903.0		2.0	1.0	1.0	Dylan	60.0	60.0	25.0		DCML	Scriabin_39_1.mxl	1.0	456.0		0.4086703097294526	61.0	24.0	1903.0
Scriabin	Alexander	Préludes	Op.	39	2		4 Preludes	1903.0		1.0	1.0	1.0	Dylan	30.0	30.0	12. Mai		DCML	Scriabin_39_2.mxl	1.0	209.0		0.350532274070303	61.0	18.0	1903.0
Scriabin	Alexander	Préludes	Op.	39	3		4 Preludes	1903.0		2.0	1.0	1.0	Dylan	80.0	60.0	25.0		DCML	Scriabin_39_3.mxl	1.0	439.0		0.3413761022100114	61.0	17.0	1903.0
Scriabin	Alexander	Préludes	Op.	39	4		4 Preludes	1903.0		1.0	1.0	1.0	Dylan	30.0	30.0	12. Mai		DCML	Scriabin_39_4.mxl	1.0	252.0		0.5548469344859622	61.0	22.0	1903.0
Scriabin	Alexander	Préludes	Op.	48	1		4 Preludes	1905.0		1.0	1.0	1.0	Dylan	30.0	30.0	12. Mai	Bar 14: unknown mistake	DCML	Scriabin_48_1.mxl	1.0	417.0		0.4219292078136507	61.0	24.0	1905.0
Scriabin	Alexander	Préludes	Op.	48	2		4 Preludes	1905.0		1.0	1.0	1.0	Dylan	15.0	30.0	12. Mai		DCML	Scriabin_48_2.mxl	1.0	251.0		0.3294307239996282	61.0	19.0	1905.0
Scriabin	Alexander	Préludes	Op.	48	3		4 Preludes	1905.0		1.0	1.0	1.0	Dylan	20.0	30.0	12. Mai	Can't write 5tuplet	DCML	Scriabin_48_3.mxl	1.0	378.0		0.642818313403838	61.0	23.0	1905.0
Scriabin	Alexander	Préludes	Op.	48	4		4 Preludes	1905.0		1.0	1.0	1.0	Dylan	30.0	30.0	12. Mai		DCML	Scriabin_48_4.mxl	1.0	555.0		0.3338822813258197	61.0	18.0	1905.0
Scriabin	Alexander	Préludes	Op.	67	1		2 Preludes	1913.0		2.0	1.0	1.0	Dylan	30.0	60.0	25.0		DCML	Scriabin_67_1.xml	1.0	505.0		0.3681027712119621	61.0	20.0	1913.0
Scriabin	Alexander	Préludes	Op.	67	2		2 Preludes	1913.0		2.0	1.0	1.0	Dylan	30.0	60.0	25.0		DCML	Scriabin_67_2.xml	1.0	663.0		0.5439214760436685	61.0	23.0	1913.0
Scriabin	Alexander	Préludes	Op.	74	1		5 Preludes	1914.0		1.0	1.0	1.0	Dylan	30.0	30.0	12. Mai	multiple Voice problem and tuplet not corrected because of this	DCML	Scriabin_74_1.xml	1.0	323.0		0.6864062053616659	61.0	21.0	1914.0
Scriabin	Alexander	Préludes	Op.	74	2		5 Preludes	1914.0		1.0	1.0	1.0	Dylan	20.0	30.0	12. Mai	multiple Voice problem and tuplet not corrected because of this				0.0			61.0		1914.0
Scriabin	Alexander	Préludes	Op.	74	3		5 Preludes	1914.0		1.0	1.0	1.0	Dylan	40.0	30.0	12. Mai	multiple Voice problem and tuplet not corrected because of this				0.0			61.0		1914.0
Scriabin	Alexander	Préludes	Op.	74	4		5 Preludes	1914.0		1.0	1.0	1.0	Dylan	30.0	30.0	12. Mai	multiple Voice problem and tuplet not corrected because of this				0.0			61.0		1914.0
Scriabin	Alexander	Préludes	Op.	74	5		5 Preludes	1914.0		2.0	1.0	1.0	Dylan	60.0	60.0	25.0	multiple Voice problem and tuplet not corrected because of this				0.0			61.0		1914.0
Sibelius	Jean		Op.	26			Finlandia	1900.0	1905.0			1.0	Ladylay					MS	Finlandia.mxl	1.0	4531.0		0.209792009531318	62.0	20.0	1900.0
Sibelius	Jean		Op.	75			Granen	1914.0				1.0	MarshallTRogers					MS	Sibelius_-_Op._75_No._5_Granen_The_Spruce.mxl	1.0	905.0		0.05526640335331906	62.0	13.0	1914.0
Strauss	Richard	Lieder	Op.	27	1		Ruhe, meine Seele	1894.0				1.0	pental					MS	Ruhe_meine_Seele_-__Richard_Strauss_op.27_N1.mscz.mxl	1.0	587.0		0.36681840859404335	63.0	18.0	1894.0
Strauss	Richard	Lieder	Op.	27	2		Cäcilie	1894.0				1.0	pental					MS	Ccilie_Richard_Strauss_op_27_N2.mscz.mxl	1.0	1268.0		0.2683024598677149	63.0	21.0	1894.0
Strauss	Richard	Lieder	Op.	27	3		Heimliche Aufforderung	1894.0				1.0	pental					MS	Heimliche_Aufforderung-__Richard_Strauss_op.27_N3.mscz.mxl	1.0	2076.0		0.4497113712775136	63.0	22.0	1894.0
Strauss	Richard	Lieder	Op.	27	4		Morgen	1894.0				1.0	pental					MS	Morgen-__Richard_Strauss_op.27_N4.mscz.mxl	1.0	580.0		0.1879532438777365	63.0	13.0	1894.0
Tchaikovsky	Pyotr	The Seasons	Op.	37a	1		January: By the Hearth	1876.0				1.0	Timofey Trofimov					MS	The_Seasons_Op._37a_January_By_the_Fireside.mxl	1.0	1852.0		0.3730854538233975	64.0	22.0	1876.0
Tchaikovsky	Pyotr	The Seasons	Op.	37a	2		February: The Carnival	1876.0				1.0	Timofey Trofimov					MS	The_Seasons_Op._37a_February_Carnival.mxl	1.0	2266.0		0.29121989544456617	64.0	20.0	1876.0
Tchaikovsky	Pyotr	The Seasons	Op.	37a	3		March: Song of the Lark	1876.0				1.0	Timofey Trofimov					MS	The_Seasons_Op._37a_March_Song_of_the_lark.mxl	1.0	742.0		0.025450047573266698	64.0	14.0	1876.0
Tchaikovsky	Pyotr	The Seasons	Op.	37a	4		April: Snowdrop	1876.0				1.0	Tom Schreyer					DCML	Tchaikovsky - Seasons No 4.xml	1.0	1651.0		0.2256058799909643	64.0	17.0	1876.0
Tchaikovsky	Pyotr	The Seasons	Op.	37a	5		May: White Nights	1876.0				1.0	Tom Schreyer					DCML	Tchaikovsky - Seasons No 5.xml	1.0	1379.0		0.23301275871771976	64.0	14.0	1876.0
Tchaikovsky	Pyotr	The Seasons	Op.	37a	6		June: Barcarolle	1876.0				1.0	Francis_					MS	The_Seasons_Op._37a_June_Barcarolle.mscz.mxl	1.0	1907.0		0.10449884792269212	64.0	15.0	1876.0
Tchaikovsky	Pyotr	The Seasons	Op.	37a	7		July: Reaper's Song	1876.0				1.0	Tom Schreyer					DCML	Tchaikovsky - Seasons No 7.xml	1.0	1234.0		0.08580061807244285	64.0	18.0	1876.0
Tchaikovsky	Pyotr	The Seasons	Op.	37a	8		August: The Harvest	1876.0				1.0	Tom Schreyer					DCML	Tchaikovsky - Seasons No 8.xml	1.0	2938.0		0.2085993729085558	64.0	17.0	1876.0
Tchaikovsky	Pyotr	The Seasons	Op.	37a	9		September: The Hunt	1876.0				1.0	Tom Schreyer					DCML	Tchaikovsky - Seasons No 9.xml	1.0	2528.0		0.3523201616806681	64.0	20.0	1876.0
Tchaikovsky	Pyotr	The Seasons	Op.	37a	10		October: Autumn Song	1876.0				1.0	Shigeo Ida					MS	October_-__P._I._Tchaikovsky__.mscz.mxl	1.0	835.0		0.0	64.0	11.0	1876.0
Tchaikovsky	Pyotr	The Seasons	Op.	37a	11		November: On the Troika	1876.0				1.0	Tom Schreyer					DCML	Tchaikovsky - Seasons No 11.xml	1.0	2181.0		0.190382307328698	64.0	15.0	1876.0
Tchaikovsky	Pyotr	The Seasons	Op.	37a	12		December: Christmas	1876.0				1.0	Tom Schreyer					DCML	Tchaikovsky - Seasons No 12.xml	1.0	1851.0		0.5597281872118155	64.0	22.0	1876.0
Vierne	Louis	12 Préludes	Op.	36	12		Seul	1914.0				1.0	Y.Murakami@TYO					MS	Seul_Louis_Vierne_Op36No12.mxl	1.0	2324.0		0.4540043922651695	67.0	21.0	1914.0
Webern	Anton	Variationen für Klavier	Op.	27	1			1936.0		3.0		1.0	Kees de Visser					MS	Webern_Variationen_fur_Klavier_1.mxl	1.0	1383.0		0.2013278518780636	70.0	16.0	1936.0
Webern	Anton	Variationen für Klavier	Op.	27	2			1936.0		1.0		1.0	Kees de Visser					MS	Webern_Variationen_fur_Klavier_2.mxl	1.0	166.0		0.17513678260159535	70.0	14.0	1936.0
Webern	Anton	Variationen für Klavier	Op.	27	3			1936.0		5.0		1.0	Kees de Visser					MS	Webern_Variationen_fur_Klavier_3.mxl	1.0	746.0		0.2113355785807591	70.0	15.0	1936.0
Wolf	Hugo	Eichendorff-Lieder			1		Der Freund		1889.0	4.0		1.0	OpenScore Lieder Corpus					OSLC	Wolf_Hugo_-_Eichendorff-Lieder_No.1_-_Der_Freund.mxl	1.0	1279.0		0.4452789214404769	71.0	21.0	1889.0
Wolf	Hugo	Eichendorff-Lieder			2		Der Musikant		1889.0	3.0		1.0	OpenScore Lieder Corpus					OSLC	Wolf_Hugo_-_Eichendorff-Lieder_No.2_-_Der_Musikant.mxl	1.0	1008.0		0.06016067457394686	71.0	14.0	1889.0
Wolf	Hugo	Eichendorff-Lieder			3		Verschwiegene Liebe		1889.0	3.0		1.0	OpenScore Lieder Corpus					OSLC	Wolf_Hugo_-_Eichendorff-Lieder_No.3_-_Verschwiegene_Liebe.mxl	1.0	839.0		0.24816197526349304	71.0	15.0	1889.0
Wolf	Hugo	Eichendorff-Lieder			4		Das Ständchen		1889.0	5.0		1.0	OpenScore Lieder Corpus					OSLC	Wolf_Hugo_-_Eichendorff-Lieder_No.4_-_Das_Standchen.mxl	1.0	998.0		0.3230615047483777	71.0	21.0	1889.0
Wolf	Hugo	Eichendorff-Lieder			5		Der Soldat I		1889.0	4.0		1.0	OpenScore Lieder Corpus					OSLC	Wolf_Hugo_-_Eichendorff-Lieder_No.5_-_Der_Soldat_I.mxl	1.0	1158.0		0.2207466365870268	71.0	16.0	1889.0
Wolf	Hugo	Eichendorff-Lieder			6		Der Soldat II		1889.0	2.0		1.0	OpenScore Lieder Corpus					OSLC	Wolf_Hugo_-_Eichendorff-Lieder_No.6_-_Der_Soldat_II.mxl	1.0	793.0		0.2449907106676923	71.0	17.0	1889.0
Wolf	Hugo	Eichendorff-Lieder			7		Die Zigeunerin		1889.0	6.0		1.0	OpenScore Lieder Corpus					OSLC	Wolf_Hugo_-_Eichendorff-Lieder_No.7_-_Die_Zigeunerin.mxl	1.0	2084.0		0.4838527405112747	71.0	22.0	1889.0
Wolf	Hugo	Eichendorff-Lieder			8		Nachtzauber		1889.0	6.0		1.0	OpenScore Lieder Corpus					OSLC	Wolf_Hugo_-_Eichendorff-Lieder_No.8_-_Nachtzauber.mxl	1.0	1631.0		0.5037141967780471	71.0	26.0	1889.0
Wolf	Hugo	Eichendorff-Lieder			9		Der Schreckenberger		1889.0	4.0		1.0	OpenScore Lieder Corpus					OSLC	Wolf_Hugo_-_Eichendorff-Lieder_No.9_-_Der_Schreckenberger.mxl	1.0	1232.0		0.3282940061989997	71.0	18.0	1889.0
Wolf	Hugo	Eichendorff-Lieder			10		Der Glücksritter		1889.0	4.0		1.0	OpenScore Lieder Corpus					OSLC	Wolf_Hugo_-_Eichendorff-Lieder_No.10_-_Der_Glucksritter.mxl	1.0	1629.0		0.1835547756730816	71.0	16.0	1889.0
Wolf	Hugo	Eichendorff-Lieder			11		Lieber Alles		1889.0	3.0		1.0	OpenScore Lieder Corpus					OSLC	Wolf_Hugo_-_Eichendorff-Lieder_No.11_-_Lieber_Alles.mxl	1.0	966.0		0.2082841473560104	71.0	19.0	1889.0
Wolf	Hugo	Eichendorff-Lieder			12		Heimweh		1889.0	4.0		1.0	OpenScore Lieder Corpus					OSLC	Wolf_Hugo_-_Eichendorff-Lieder_No.12_-_Heimweh.mxl	1.0	1165.0		0.29351884962625	71.0	18.0	1889.0
Wolf	Hugo	Eichendorff-Lieder			13		Der Scholar		1889.0	4.0		1.0	OpenScore Lieder Corpus					OSLC	Wolf_Hugo_-_Eichendorff-Lieder_No.13_-_Der_Scholar.mxl	1.0	1293.0		0.10581812691269353	71.0	18.0	1889.0
Wolf	Hugo	Eichendorff-Lieder			14		Der verzweifelte Liebhaber		1889.0	2.0		1.0	OpenScore Lieder Corpus					OSLC	Wolf_Hugo_-_Eichendorff-Lieder_No.14_-_Der_verzweifelte_Liebhaber.mxl	1.0	739.0		0.3130075163585582	71.0	17.0	1889.0
Wolf	Hugo	Eichendorff-Lieder			15		Unfall		1889.0	3.0		1.0	OpenScore Lieder Corpus					OSLC	Wolf_Hugo_-_Eichendorff-Lieder_No.15_-_Unfall.mxl	1.0	713.0		0.3289019982374238	71.0	18.0	1889.0
Wolf	Hugo	Eichendorff-Lieder			16		Liebesglück		1889.0	3.0		1.0	OpenScore Lieder Corpus					OSLC	Wolf_Hugo_-_Eichendorff-Lieder_No.16_-_Liebesgluck.mxl	1.0	1614.0		0.2444676601867159	71.0	15.0	1889.0
Wolf	Hugo	Eichendorff-Lieder			17		Seemanns Abschied		1889.0	6.0		1.0	OpenScore Lieder Corpus					OSLC	Wolf_Hugo_-_Eichendorff-Lieder_No.17_-_Seemans_Abschied.mxl	1.0	2495.0		0.3785815725741502	71.0	19.0	1889.0
Wolf	Hugo	Eichendorff-Lieder			18		Erwartung		1889.0	3.0		1.0	OpenScore Lieder Corpus					OSLC	Wolf_Hugo_-_Eichendorff-Lieder_No.18_-_Erwartung.mxl	1.0	889.0		0.3455708247104834	71.0	17.0	1889.0
Wolf	Hugo	Eichendorff-Lieder			19		Die Nacht		1889.0	2.0		1.0	OpenScore Lieder Corpus					OSLC	Wolf_Hugo_-_Eichendorff-Lieder_No.19_-_Die_Nacht.mxl	1.0	658.0		0.29791603307793163	71.0	18.0	1889.0
Wolf	Hugo	Eichendorff-Lieder			20		Waldmädchen		1889.0	7.0		1.0	OpenScore Lieder Corpus					OSLC	Wolf_Hugo_-_Eichendorff-Lieder_No.20_-_Waldmadchen.mxl	1.0	2470.0		0.3817848824776457	71.0	21.0	1889.0
Alkan	Charles Valentin	Gigue et Air de Ballet	Op.	24	2.0				1844.0			1.0	ClassicMan					MS	Air_de_Ballet_Opus_24_No._2_in_D_Minor.mxl	1.0	4583.0		0.1208971870042812	1.0	14.0	1844.0
Henselt	Adolf von	Études Caracteristiques	Op.	2	1.0		Orage, tu ne saurais m'abattre		1838.0			1.0	ClassicMan					MS	Etude_Caracteristique_Opus_2_No._1_in_D_Minor.mxl	1.0	1455.0		0.18322138025816226	74.0	14.0	1838.0
Henselt	Adolf von	Études Caracteristiques	Op.	2	2.0		Pensez un peu à moi, qui pense toujours à vous		1838.0			1.0	ClassicMan					MS	tude_Caractristique_Opus_2_No._2_in_D_Major.mscz.mxl	1.0	2001.0		0.2256715605552143	74.0	16.0	1838.0
Henselt	Adolf von	Études Caracteristiques	Op.	2	3.0		Exauce mes vœux!		1838.0			1.0	ClassicMan					MS	tude_Caractristique_Opus_2_No._3_in_B_Minor.mxl	1.0	2190.0		0.0985053142849322	74.0	16.0	1838.0
Liszt	Franz		S.	514			Mephisto Waltz No. 1	1856.0	1859.0			1.0	PhilTA					MS	Liszt_-_Mephisto_Waltz_No._1.mxl	1.0	12378.0		0.5687527096809893	37.0	24.0	1856.0
Liszt	Franz		S.	394			Réminiscences de Norma	1841.0	1843.0			1.0	PhilTA					MS	Liszt_-_Rminiscences_de_Norma.mxl	1.0	16079.0		0.5036072590634257	37.0	22.0	1841.0
Wagner	Richard		WWV	57			Mignonne	1839.0				1.0	pental					MS	Mignonne_Richard_Wagner.mxl	1.0	1706.0		0.12113347848765695	69.0	15.0	1839.0
Elgar	Edward		Op.	12			Salut d'Amour	1888.0				1.0	linghongjian					MS	SALUT_DAMOUR.mxl	1.0	1210.0		0.14176996172158904	21.0	16.0	1888.0
Bartók	Béla	Sonatina	Sz.	55		1.0		1915.0				1.0	PianoSongs					MS	Sonatina_Bartok_Movement_1.mxl	1.0	773.0		0.10859070685056743	4.0	17.0	1915.0
Bartók	Béla	Sonatina	Sz.	55		2.0	Dance	1915.0				1.0	PianoSongs					MS	Sonatina_Bartok_Movement_2.mxl	1.0	268.0		0.0	4.0	7.0	1915.0
Bartók	Béla	Sonatina	Sz.	55		3.0		1915.0																4.0		1915.0
Bartók	Béla	Romanian Folk Dances	Sz.	56		1.0		1915.0				1.0	linghongjian					MS	Romanian_Folk_Dance_No._1.mxl	1.0	387.0		0.0	4.0	10.0	1915.0
Bartók	Béla	Romanian Folk Dances	Sz.	56		2.0		1915.0				1.0	linghongjian					MS	Romanian_Folk_Dance_No._2.mxl	1.0	123.0		0.0	4.0	10.0	1915.0
Bartók	Béla	Romanian Folk Dances	Sz.	56		3.0		1915.0				1.0	linghongjian					MS	Romanian_Folk_Dance_No._3.mxl	1.0	314.0		0.0	4.0	10.0	1915.0
Bartók	Béla	Romanian Folk Dances	Sz.	56		4.0		1915.0				1.0	linghongjian					MS	Romanian_Folk_Dance_No._4.mxl	1.0	185.0		0.09090909090909093	4.0	12.0	1915.0
Bartók	Béla	Romanian Folk Dances	Sz.	56		5.0		1915.0				1.0	linghongjian					MS	Romanian_Folk_Dance_No._5.mxl	1.0	401.0		0.0	4.0	10.0	1915.0
Bartók	Béla	Romanian Folk Dances	Sz.	56		6.0		1915.0				1.0	linghongjian					MS	Romanian_Folk_Dance_No._6.mxl	1.0	776.0		0.08894993902441989	4.0	12.0	1915.0
Fauré	Gabriel		Op.	106			Le jardin clos	1914.0				1.0	Mélisande					MS	Faure_Le_jardin_clos.mxl	1.0	407.0		0.08985373087200238	22.0	16.0	1914.0
Fauré	Gabriel		Op.	2	2		Les Matelots		1876.0			1.0	Mélisande					MS	Faure_Les_Matelots.mxl	1.0	894.0		0.08333333333333333	22.0	13.0	1876.0
Fauré	Gabriel		Op.	18	3		Automne	1878.0				1.0	Mélisande					MS	G._Faure_Automne.mxl	1.0	1343.0		0.11846284740251127	22.0	14.0	1878.0
Fauré	Gabriel		Op.	4	1		La chanson du pêcheur	1870.0				1.0	Mélisande					MS	G._Faure_La_chanson_du_pecheur.mxl	1.0	901.0		0.09708274164477168	22.0	17.0	1870.0
Fauré	Gabriel		Op.	6	2		Tristesse		1880.0			1.0	Mélisande					MS	G._Faure_Tristesse.mxl	1.0	1402.0		0.08462159820835169	22.0	18.0	1880.0
Fauré	Gabriel		Op.	3	2		Sérénade Toscane	1871.0				1.0	Mélisande					MS	G._Faure_Serenade_Toscane.mxl	1.0	1751.0		0.0711015086436945	22.0	17.0	1871.0
Fauré	Gabriel		Op.	8	1		Au bord de l'eau		1887.0			1.0	Mélisande					MS	Faure_Au_bord_de_leau.mxl	1.0	840.0		0.10982638510889553	22.0	16.0	1887.0
Fauré	Gabriel		Op.	23	1		Les berceaux	1879.0				1.0	Mélisande					MS	Faure_-_Les_berceaux.mxl	1.0	903.0		0.08283585095641305	22.0	12.0	1879.0
Fauré	Gabriel		Op.	10	1		Puisqu'ici bas tout âme	1873.0	1879.0			1.0	Mélisande					MS	Faure_Puisquici_bas_toute_ame.mxl	1.0	1867.0		0.22246648166938024	22.0	17.0	1873.0
Desprez	Josquin	Missa Ave Maris Stella					Agnus II	1486.0				1.0	ELVIS					ELVIS	Josquin Missa Ave maris stella - Agnus II.xml	1.0	245.0		0.0	18.0	6.0	1486.0
Desprez	Josquin	Missa Ave Maris Stella					Benedictus	1486.0				1.0	ELVIS					ELVIS	Josquin Missa Ave maris stella - Benedictus.xml	1.0	108.0		0.0	18.0	6.0	1486.0
Desprez	Josquin	Missa Ave Maris Stella					Qui venit	1486.0				1.0	ELVIS					ELVIS	Josquin Missa Ave maris stella - Qui venit.xml	1.0	138.0		0.0	18.0	6.0	1486.0
Rue	Pierre de la	Missa Incessament					Benedictus	1485.0				1.0	ELVIS					ELVIS	La Rue Missa Incessament - Benedictus.xml	1.0	144.0		0.0	72.0	6.0	1485.0
Rue	Pierre de la	Missa Incessament					In nomine	1485.0				1.0	ELVIS					ELVIS	La Rue Missa Incessament - In nomine.xml	1.0	176.0		0.0	72.0	6.0	1485.0
Rue	Pierre de la	Missa Incessament					Pleni	1485.0				1.0	ELVIS					ELVIS	La Rue Missa Incessament - Pleni.xml	1.0	222.0		0.0	72.0	6.0	1485.0
Palestrina	Pierluigi	Missa Papae Marcelli					Kyrie	1555.0				1.0	http://www2.cpdl.org/wiki/index.php/User:Claudio_Macchi					CPDL	Ws-pal-mpm1.mxl	1.0	1265.0		0.0	46.0	7.0	1555.0
Palestrina	Pierluigi	Missa Papae Marcelli					Gloria	1555.0				1.0	http://www2.cpdl.org/wiki/index.php/User:Claudio_Macchi					CPDL	Ws-pal-mpm2.mxl	1.0	1905.0		0.0	46.0	10.0	1555.0
Palestrina	Pierluigi	Missa Papae Marcelli					Credo	1555.0				1.0	http://www2.cpdl.org/wiki/index.php/User:Claudio_Macchi					CPDL	Ws-pal-mpm3.mxl	1.0	2998.0		0.0	46.0	10.0	1555.0
Palestrina	Pierluigi	Missa Papae Marcelli					Sanctus	1555.0				1.0	http://www2.cpdl.org/wiki/index.php/User:Claudio_Macchi					CPDL	Ws-pal-mpm4.mxl	1.0	1259.0		0.0	46.0	9.0	1555.0
Palestrina	Pierluigi	Missa Papae Marcelli					Benedictus	1555.0				1.0	http://www2.cpdl.org/wiki/index.php/User:Claudio_Macchi					CPDL	Ws-pal-mpm5.mxl	1.0	492.0		0.0	46.0	9.0	1555.0
Palestrina	Pierluigi	Missa Papae Marcelli					Agnus Dei I	1555.0				1.0	http://www2.cpdl.org/wiki/index.php/User:Claudio_Macchi					CPDL	Ws-pal-mpm6.mxl	1.0	874.0		0.0	46.0	9.0	1555.0
Palestrina	Pierluigi	Missa Papae Marcelli					Agnus Dei II	1555.0				1.0	http://www2.cpdl.org/wiki/index.php/User:Claudio_Macchi					CPDL	Ws-pal-mpm7.mxl	1.0	1005.0		0.0	46.0	9.0	1555.0
Couperin	François	Ordre 6ième du Clavecin			5		Rondeau: Les Barricades Mystérieuses		1716.0			1.0	Ivan BEE					MS	Franois_Couperin_-_Les_barricades_mystrieuses.mxl	1.0	1146.0		0.0	16.0	10.0	1716.0
Couperin	François	Troisième livre de pièces de Clavecin			18	4.0	Le petit rien		1722.0			1.0	PianoXML					MS	Couperin_Le_petit_rien_The_Little_Trifle_Suite_18_No._4.mxl	1.0	312.0		0.0	16.0	8.0	1722.0
Couperin	François	Premier livre de Clavecin, Ordre II			16		La Florentine		1713.0			1.0	PianoXML					MS	Couperin_La_Florentine_Ordre_II_No_15.mxl	1.0	414.0		0.0	16.0	9.0	1713.0
Frescobaldi	Girolamo	Fiori Musicali			1		Toccata avanti la Messa della Domenica	1635.0				1.0	SpaceGuru5					MS	Frescobaldi_Toccata_avanti_la_Messa_della_Domenica_1635.mxl	1.0	261.0		0.02814031174093865	25.0	13.0	1635.0
Frescobaldi	Girolamo	Fiori Musicali			2		Canzon dopo l'Epistola	1635.0				1.0	SpaceGuru5					MS	Frescobaldi_Canzon_dopo_lEpistola_La_Messa_della_Domenica_1635.mxl	1.0	928.0		0.0	25.0	10.0	1635.0
Frescobaldi	Girolamo	Fiori Musicali			3		Toccata cromaticha per l'Elevatione	1635.0				1.0	SpaceGuru5					MS	Frescobaldi_Toccata_cromaticha_per_lElevatione_1635.mxl	1.0	1950.0		0.0	25.0	11.0	1635.0
Frescobaldi	Girolamo	Fiori Musicali			4		Recercar cromaticho post il Credo	1635.0				1.0	SpaceGuru5					MS	Frescobaldi_Recercar_cromaticho_post_il_Credo_1635.mxl	1.0	1916.0		0.0	25.0	10.0	1635.0
Frescobaldi	Girolamo	Fiori Musicali			5		Altro recercar	1635.0				1.0	SpaceGuru5					MS	Frescobaldi_Altro_recercar_1635.mxl	1.0	2448.0		0.0	25.0	10.0	1635.0
Frescobaldi	Girolamo	Fiori Musicali			6		Toccata per l'Elevatione	1635.0				1.0	SpaceGuru5					MS	Frescobaldi_Toccata_per_lElevatione_1635_-_La_Messa_degli_Apostoli.mxl	1.0	1059.0		0.08333333333333333	25.0	12.0	1635.0
Frescobaldi	Girolamo	Fiori Musicali			7		Canzon quarti toni dopo il post Comune	1635.0				1.0	SpaceGuru5					MS	Frescobaldi_Canzon_quarti_toni_dopo_il_post_Comune_1635.mxl	1.0	1080.0		0.0	25.0	10.0	1635.0
Frescobaldi	Girolamo	Fiori Musicali			8		Recercar con obligo di cantare la quinta parte senza toccarla	1635.0				1.0	SpaceGuru5					MS	Frescobaldi_Recercar_con_obligo_di_cantare_la_quinta_parte_senza_toccarla_1635.mxl	1.0	1899.0		0.0	25.0	9.0	1635.0
Frescobaldi	Girolamo	Fiori Musicali	La Messa della Madonna		9		Toccata per l'Elevatione (1635)	1635.0				1.0	SpaceGuru5					MS	Frescobaldi_Toccata_per_lElevatione_1635_-_La_Messa_della_Madonna.mxl	1.0	326.0		0.0	25.0	11.0	1635.0
Frescobaldi	Girolamo	Fiori Musicali			10		Bergamasca	1635.0				1.0	SpaceGuru5					MS	Frescobaldi_Bergamasca_1635.mxl	1.0	1982.0		0.0	25.0	11.0	1635.0
Frescobaldi	Girolamo	Fiori Musicali			11		Capriccio sopra la Girolmeta	1635.0				1.0	SpaceGuru5					MS	Frescobaldi_Capriccio_sopra_la_Girolmeta_1635.mxl	1.0	3181.0		0.0	25.0	11.0	1635.0
Rameau	Jean Philippe	Les Indes Galantes					Rondeau	1735.0				1.0	bk-Noten					MS	Rondeau_from_Les_Indes_Galantes_J.-P._Rameau.mxl	1.0	317.0		0.0	49.0	11.0	1735.0
Rameau	Jean Philippe	Suite	RCT	5			Gavotte et six doubles (Sixième double)	1727.0				1.0	DavidRegnier					MS	Rameau-_Gavotte_et_6_doubles_6e_double.mxl	1.0	317.0		0.0	49.0	9.0	1727.0
Rameau	Jean Philippe	Nouvelles suites de pièces de clavecin	RCT	6	5		Menuet	1727.0				1.0	PianoXML					MS	Rameau_Minuet_in_G_minor_RCT_6_No_5.mxl	1.0	283.0		0.0	49.0	10.0	1727.0
Händel	Georg Friedrich	Chaconne in G major	HWV	435				1733.0				1.0	LehmannHilden					MS	G.F._Handel_Chaconne_in_G-Dur__HWV_435.mxl	1.0	3162.0		0.14479237775846954	32.0	14.0	1733.0
Desprez	Josquin	Credo de tous biens playne					Et in spiritum	1486.0				1.0	ELVIS					ELVIS	Josquin Credo De tous biens playne - Et in spiritum.xml	1.0	858.0		0.0	18.0	6.0	1486.0
